status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
85014209445_10154924935959446,"#Amul Topical: Distressed jeans ban distresses students of Mumbai college!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154924935959446/?type=3,2016-12-12 07:36:38,3156,24,132,2926,29,6,187,6,2,0
85014209445_10154924248519446,#AmulCheeseSpread: Dive right into our Tikka Dip with all your favourite bite-size foods!,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154924248519446/?type=3,2016-12-12 02:35:54,2441,19,28,2414,14,7,5,1,0,0
85014209445_10154919521314446,#Amul wishes Hon. President a very happy birthday!,Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154919504729446/?type=3,2016-12-11 02:22:17,3551,8,167,3394,73,9,75,0,0,0
85014209445_10154914894489446,"#Amul Food Factory: Watch how #AmulCheese range is made at India's largest #Cheese plant, being inaugurated by the Hon. Prime Minister of India.",Amul Food Factory: Amul Cheese,video,https://www.facebook.com/amul.coop/videos/10154914894489446/,2016-12-10 00:25:12,12026,258,5339,11188,456,361,10,6,5,0
85014209445_10154909834484446,"#Amul Topical: Sending off players to be introduced into laws of cricket.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154909834484446/?type=3,2016-12-09 01:28:16,3131,11,100,3009,27,6,88,1,0,0
85014209445_10154903960159446,"#Amul Topical: National scheme mission gains popularity !

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154903960159446/?type=3,2016-12-08 00:28:32,3462,14,125,3373,33,3,53,0,0,0
85014209445_10154895585284446,"#Amul Topical: CM of TN leaves behind a vacuum.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154895585284446/?type=3,2016-12-06 04:54:52,12144,39,640,11112,188,14,9,819,2,0
85014209445_10154883435494446,#Amul Topical : New mandate for the National Anthem.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154883435494446/?type=3,2016-12-02 09:43:22,14978,53,540,14234,234,20,487,0,3,0
85014209445_10154879831409446,"#Amul Topical: Six sixes. Saat pheras.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154879831409446/?type=3,2016-12-01 08:14:24,5818,17,200,5557,82,6,170,0,3,0
85014209445_10154873196694446,#Amul Topical: Towards a cashless economy…,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154873196694446/?type=3,2016-11-29 05:38:15,3067,15,215,2922,42,6,97,0,0,0
85014209445_10154872747564446,#Amul Topical: Cuba loses its revolutionary leader.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154872747564446/?type=3,2016-11-29 00:57:48,16327,71,358,15747,254,15,14,275,22,0
85014209445_10154869757289446,#Amul Topical: Two cricket captains. Two ball tampering charges.,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154869757289446/?type=3,2016-11-27 23:48:19,1849,14,86,1744,13,2,90,0,0,0
85014209445_10154862634424446,#NationalMilkDay 26 November,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154862634424446/?type=3,2016-11-25 13:50:39,4516,45,1070,4380,105,27,1,2,1,0
85014209445_10154862607869446,#Amul Topical : Legacy of our ‘Milkman of India’ continues…. #NationalMilkDay 26 November #DrKurien #VergheseKurien #MilkManofIndia,Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154862607869446/?type=3,2016-11-25 13:35:29,5601,19,764,5404,163,27,7,0,0,0
85014209445_10154861788104446,#NationalMilkDay 26th November,National Milk Day 26 November,video,https://www.facebook.com/amul.coop/videos/10154861788104446/,2016-11-25 08:14:54,55973,457,3273,55217,539,166,38,8,5,0
85014209445_10154861717434446,National Milk Day 26th November #NationalMilkDay #DrKurien,National Milk Day 26 November,video,https://www.facebook.com/amul.coop/videos/10154861717434446/,2016-11-25 08:12:07,18329,302,3357,17675,497,128,19,2,8,0
85014209445_10154852223984446,"#Amul Topical : Akshay/Rajinikanth star in sci-fi film,2.0!",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154852223984446/?type=3,2016-11-22 05:47:15,5106,19,210,4869,67,15,155,0,0,0
85014209445_10154843000454446,"Attention all #Cheese lovers: Watch the special #Amul Cheese Factory episode on Amul Masterchef India on Starplus TV Channel at 8 PM, on 19 November",Photos from Amul's post,photo,https://www.facebook.com/amul.coop/photos/a.10152605095804446.1073741836.85014209445/10154842999179446/?type=3,2016-11-19 04:35:46,1071,15,64,1034,27,10,0,0,0,0
85014209445_10154839746779446,"#Amul Topical: Coldplay to rock Mumbai.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154839746779446/?type=3,2016-11-18 04:04:43,2401,16,106,2332,31,7,31,0,0,0
85014209445_10154834133864446,"Start your midweek celebration by indulging in yummy #CheeseMasalaDosa and in 3 mins learn its simple #AmulRecipes - http://bit.ly/2f4axZE

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Cheese Masala Dosa,video,https://www.youtube.com/watch?v=3EfB-MrAZVA,2016-11-16 09:17:16,451,4,25,444,3,1,0,0,3,0
85014209445_10154831247709446,"Wondering what to prepare after a busy day at work.
In 3 mins learn to make #AmulRecipes #FriedEggCheeseSandwich - bit.ly/2f0TfN8

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Fried Egg Cheese Sandwich Recipe,video,http://bit.ly/2f0TfN8,2016-11-15 10:19:48,775,10,33,767,5,3,0,0,0,0
85014209445_10154830327224446,"#Amul Topical: Short-term pain! Long-term gain!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154830327224446/?type=3,2016-11-15 02:45:36,4546,30,283,4301,70,5,168,0,2,0
85014209445_10154825816969446,"Showcase your child’s inspiring talent with #ChildPower.
Send in your pictures or videos and win exciting #Amul Gift hampers.

T&C:- http://bit.ly/2fyqHci",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154825816969446/?type=3,2016-11-14 07:27:08,1272,130,121,1261,7,1,3,0,0,0
85014209445_10154819236474446,"Participate in #Masterchef #Amul Fresh Cream Contest. Starts from 15th November, 2016.",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154819236474446/?type=3,2016-11-12 07:15:44,293,45,25,288,4,1,0,0,0,0
85014209445_10154818484244446,#Amul Milk – Raise a glass to India’s child power,Amul Milk – Raise a glass to India’s child power,video,https://www.facebook.com/amul.coop/videos/10154818484244446/,2016-11-12 00:17:19,8071,103,527,7824,185,30,17,3,12,0
85014209445_10154818478994446,#Amul Milk – Raise a glass to India’s child power.,Raise a glass to India’s child power,video,https://www.facebook.com/amul.coop/videos/10154818478994446/,2016-11-12 00:14:25,4377,26,186,4272,70,8,23,0,4,0
85014209445_10154816140084446,"#Amul Topical : Tribute to the epic songwriter.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154816140084446/?type=3,2016-11-11 07:27:56,4078,13,107,3950,66,3,1,58,0,0
85014209445_10154812991844446,"#Amul Topical : USA’s 45th President!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154812991844446/?type=3,2016-11-10 08:24:22,4339,13,237,4071,35,6,225,1,1,0
85014209445_10154809189174446,"#Amul Topical : High currency notes demonetised!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!
Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154809189174446/?type=3,2016-11-09 07:19:23,5732,29,396,5309,70,9,344,0,0,0
85014209445_10154806436234446,"#AmulRecipes: In 3 minutes learn the simple homemade recipe of #PaneerTIkkaMasala 

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Amul Recipes - Paneer Tikka Masala,video,https://www.youtube.com/watch?v=S2EZ-Yqn6WU,2016-11-08 10:26:43,526,10,33,514,7,0,5,0,0,0
85014209445_10154805718099446,"#Amul Topical: Trump or Hillary for Prezzie?

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!

Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154805718099446/?type=3,2016-11-08 04:50:19,2123,17,153,2001,26,2,93,1,0,0
85014209445_10154802872649446,"#Amul Topical: Air pollution chokes Delhi.

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154802872649446/?type=3,2016-11-07 07:20:01,3365,19,346,3068,18,12,118,135,14,0
85014209445_10154796471269446,Amul wishes Virat Kohli a very Happy Birthday.,Happy Birthday,photo,https://www.facebook.com/amul.coop/photos/a.10154796471004446.1073741848.85014209445/10154796471269446/?type=3,2016-11-05 07:06:32,1686,12,97,1610,55,14,7,0,0,0
85014209445_10154793400109446,"#AmulRecipes: Wondering what to prepare for dinner? All you need is 3 minutes to learn how to make delicious #PaneerPulav 

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Paneer Pulav Recipe,video,https://www.youtube.com/watch?v=TmUEXbCbueA,2016-11-04 09:00:00,481,10,24,471,6,1,2,1,0,0
85014209445_10154793505769446,"#Amul Topical: Controversial penguin exhibit plan in Mumbai.

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!

Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154793505769446/?type=3,2016-11-04 07:39:45,1566,14,101,1502,29,1,25,9,0,0
85014209445_10154789871799446,"#AmulRecipes: Feeling holiday blues? In less than 3 minutes learn  how to make delicious #SeviyaanKiKheer and try it today.

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Seviyaan Ki Kheer Recipe,link,https://www.youtube.com/watch?v=qPI_0oWJKcc,2016-11-03 02:59:03,20518,41,33,20491,18,5,4,0,0,0
85014209445_10154787113969446,"#Amul Topical: Much speculation on popular news anchor’s future!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!

Amul World on Google Play store: http://bit.ly/AmulWorld_Android
Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154787113969446/?type=3,2016-11-02 07:37:26,4418,27,364,4061,53,8,284,12,0,0
85014209445_10154783283209446,"#Amul Topical: FBI to reopen probe into Hillary Clinton email scandal!

Follow all our Amul Topicals since 1976 through our Amul World App. Download it now!!!

Amul World on Google Play store: http://bit.ly/AmulWorld_Android

Amul World on iTunes: http://bit.ly/AmulWorld_iOS",Timeline Photos,photo,https://www.facebook.com/amul.coop/photos/a.10150249944859446.342652.85014209445/10154783283209446/?type=3,2016-11-01 05:30:47,2524,17,116,2368,33,0,122,1,0,0
85014209445_10154771560399446,"#AmulRecipes : This festive season watch and learn the simple homemade recipe of #MattarPaneer in 4 minutes.

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Mattar Paneer Recipe,video,https://www.youtube.com/watch?v=xeIGtJVUisI,2016-10-29 02:30:36,94,4,11,91,2,0,1,0,0,0
85014209445_10154769013529446,"#AmulRecipes:This festive season watch and learn the simple homemade recipe of #NariyalLadoo in 2 minutes.

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Amul Recipes - Nariyal Ladoo,video,https://www.youtube.com/watch?v=Mq-9tHmDi7w,2016-10-28 09:36:05,100,2,7,99,0,1,0,0,0,0
85014209445_10154765192244446,"#AmulRecipes : This festive season watch and learn the simple homemade recipe of #FruitCream in 2 minutes.

Check out over 40 Amul Recipes in a language of your choice
English 
Hindi 
Marathi 
Gujarati 
Bengali 
Oriya
Assamese
Tamil 
Telugu
Kannada
Malayalam
on https://www.youtube.com/user/amultv/playlists",Fruit Cream Recipe,video,https://www.youtube.com/watch?v=gZ4SJ-lsakw,2016-10-27 04:26:52,110,3,19,108,2,0,0,0,0,0
